"total_incidentslog1p","percentlowgradeslog1p","percentacadnotimptlog1p","school_size","urban","crime_live_recode","crime_area_recode","school_type","visitor_badge","control_building","control_ground","require_check","random_check","lock_inside","close_lunch","random_sweep","drug_testing","wear_uniform","dress_code","school_lockers","book_bags","panic_button","emergency_notif","anonymous_report","student_id","staff_id","security_camera","radio","prohibit_phone","open_house","parent_teacher_conf","disciplinary_process","parent_training_assist","parenthelp_drug","socialshelp_drug","juvhelp_drug","lawhelp_drug","mhhelp_drug","civichelp_drug","privatehelp_drug","relighelp_drug","prevention_curriculum","sel","behav_mod","mentoring","peer_mediation","student_court","restorative_circles","promote_community"
2.19722457733622,1.09861228866811,3.43398720448515,2,1,1,1,"High",1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
2.484906649788,2.07944154167984,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,4,4,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1.94591014905531,2.484906649788,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,3,4,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1
1.38629436111989,2.39789527279837,0,2,1,1,1,"Elementary",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,4,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
3.13549421592915,2.63905732961526,2.77258872223978,4,1,1,1,"High",1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,2,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1
2.39789527279837,2.39789527279837,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,4,3,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1
1.94591014905531,2.77258872223978,3.04452243772342,2,0,1,1,"Elementary",1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4,4,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1
0,4.61512051684126,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,4,4,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
2.94443897916644,2.39789527279837,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,2,3,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
3.09104245335832,3.71357206670431,4.11087386417331,3,1,2,1,"Middle_Combined",0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3,3,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0
1.38629436111989,2.77258872223978,1.79175946922805,2,1,3,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,4,4,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
1.38629436111989,3.13549421592915,4.11087386417331,3,0,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,3,2,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1
2.70805020110221,2.56494935746154,3.93182563272433,2,1,2,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,2,2,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
3.25809653802148,2.07944154167984,3.04452243772342,4,1,2,1,"High",1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,2,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1
1.38629436111989,2.77258872223978,0,2,1,1,1,"Middle_Combined",1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
2.484906649788,2.56494935746154,3.43398720448515,3,1,1,1,"High",1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2,2,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
1.09861228866811,3.25809653802148,4.26267987704132,2,0,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,3,2,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
2.89037175789616,2.63905732961526,1.09861228866811,3,1,2,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,4,3,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2.63905732961526,1.79175946922805,3.43398720448515,2,0,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,3,3,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
3.40119738166216,2.39789527279837,3.71357206670431,4,1,1,1,"High",1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
2.56494935746154,3.04452243772342,3.93182563272433,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,3,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1
3.93182563272433,3.04452243772342,3.43398720448515,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,3,2,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1.09861228866811,2.39789527279837,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,4,3,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1
4.12713438504509,2.63905732961526,2.39789527279837,4,1,2,1,"High",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55534806148941,1.94591014905531,2.77258872223978,3,1,1,1,"High",1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.693147180559945,0,2.39789527279837,1,0,1,1,"Middle_Combined",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
2.70805020110221,3.43398720448515,3.71357206670431,2,1,2,1,"High",0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2,2,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1.09861228866811,0,3.25809653802148,1,0,1,1,"High",1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,2,3,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1
0.693147180559945,3.93182563272433,4.11087386417331,1,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
3.55534806148941,2.56494935746154,2.77258872223978,4,0,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
0,2.39789527279837,3.71357206670431,3,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,4,4,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
0.693147180559945,3.09104245335832,0,2,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4,4,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
2.89037175789616,3.04452243772342,3.04452243772342,4,1,2,1,"High",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
3.49650756146648,2.77258872223978,3.43398720448515,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,3,3,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
4.48863636973214,2.77258872223978,3.43398720448515,4,1,1,1,"High",1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,2.19722457733622,2.39789527279837,4,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,4,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
3.95124371858143,3.58351893845611,3.93182563272433,2,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,3,3,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1.94591014905531,3.04452243772342,1.79175946922805,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,4,4,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
0,1.09861228866811,1.79175946922805,3,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
3.43398720448515,1.79175946922805,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,3,2,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
2.19722457733622,2.39789527279837,3.8286413964891,3,0,1,1,"Middle_Combined",1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,4,4,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
3.93182563272433,2.39789527279837,3.58351893845611,4,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,4,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1.94591014905531,2.30258509299405,2.39789527279837,3,0,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,4,4,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
1.38629436111989,2.39789527279837,1.79175946922805,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,4,4,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
3.68887945411394,2.63905732961526,3.93182563272433,3,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3.58351893845611,2.19722457733622,3.04452243772342,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1
3.8286413964891,2.39789527279837,2.39789527279837,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4.4188406077966,2.39789527279837,1.79175946922805,4,1,2,1,"High",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,3,3,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1
2.83321334405622,2.77258872223978,2.39789527279837,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
0.693147180559945,3.04452243772342,2.77258872223978,3,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,4,4,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1
2.07944154167984,2.39789527279837,3.43398720448515,3,0,1,1,"Middle_Combined",1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,3,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
3.17805383034795,3.04452243772342,1.79175946922805,3,1,2,2,"Elementary",1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,4,4,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
2.56494935746154,2.77258872223978,0,2,1,1,1,"Elementary",1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,4,3,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1
1.6094379124341,2.39789527279837,3.93182563272433,1,0,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,3,2,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0
3.17805383034795,3.25809653802148,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,4,2,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
3.52636052461616,2.39789527279837,3.71357206670431,4,1,2,1,"Middle_Combined",1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,4,3,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
2.19722457733622,2.39789527279837,3.93182563272433,2,0,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,4,3,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
4.68213122712422,2.99573227355399,3.43398720448515,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
3.17805383034795,0.693147180559945,3.13549421592915,4,1,2,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,4,4,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
3.13549421592915,3.04452243772342,3.25809653802148,4,1,2,2,"High",1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3.04452243772342,1.79175946922805,3.25809653802148,2,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,4,4,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
2.56494935746154,2.07944154167984,1.79175946922805,3,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,4,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
3.55534806148941,1.79175946922805,3.29583686600433,4,1,1,1,"High",1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2,3,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
3.76120011569356,2.77258872223978,3.80666248977032,1,0,2,2,"High",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0
0,4.39444915467244,3.04452243772342,1,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,3,3,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
1.79175946922805,2.30258509299405,3.25809653802148,1,0,1,1,"Middle_Combined",1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
2.30258509299405,3.25809653802148,3.25809653802148,2,0,1,1,"Middle_Combined",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
3.49650756146648,2.39789527279837,3.04452243772342,1,0,1,1,"Middle_Combined",1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,4,2,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1
2.83321334405622,2.77258872223978,3.71357206670431,2,0,2,1,"Elementary",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
3.13549421592915,0,3.04452243772342,3,0,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,3,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
3.36729582998647,2.39789527279837,2.39789527279837,4,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.29583686600433,2.484906649788,3.58351893845611,2,1,1,1,"High",1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,3,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
2.07944154167984,1.09861228866811,3.04452243772342,2,0,1,1,"High",1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
3.17805383034795,2.77258872223978,4.11087386417331,4,0,1,1,"High",1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
4.12713438504509,2.77258872223978,3.93182563272433,4,0,2,1,"Middle_Combined",1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
2.07944154167984,3.71357206670431,3.93182563272433,3,0,2,1,"High",1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0.693147180559945,1.94591014905531,3.04452243772342,3,0,1,1,"Middle_Combined",1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,4,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2.63905732961526,3.25809653802148,3.25809653802148,3,1,1,1,"Middle_Combined",1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,3,3,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
2.70805020110221,4.11087386417331,3.93182563272433,2,1,3,2,"Elementary",1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,3,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0.693147180559945,3.93182563272433,3.43398720448515,2,1,1,1,"Elementary",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2.30258509299405,2.99573227355399,2.56494935746154,3,0,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
2.63905732961526,3.43398720448515,4.26267987704132,2,0,1,1,"Middle_Combined",1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.83321334405622,2.39789527279837,3.25809653802148,3,1,2,1,"Middle_Combined",1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,3,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
1.94591014905531,2.94443897916644,3.93182563272433,2,0,2,1,"Middle_Combined",1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0
3.36729582998647,3.58351893845611,3.04452243772342,1,1,2,1,"Middle_Combined",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
1.79175946922805,1.79175946922805,3.04452243772342,4,1,1,1,"Elementary",1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,4,3,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1
2.99573227355399,3.25809653802148,3.25809653802148,3,0,1,1,"Middle_Combined",1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,3,3,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
4.12713438504509,1.79175946922805,2.39789527279837,4,0,1,1,"High",1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,1.79175946922805,3.25809653802148,1,1,2,1,"Elementary",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,3,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1.6094379124341,3.43398720448515,3.93182563272433,1,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,4,2,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1
2.89037175789616,2.56494935746154,3.25809653802148,2,0,1,1,"Middle_Combined",1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1
1.94591014905531,1.09861228866811,3.25809653802148,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,3,4,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
3.55534806148941,3.43398720448515,3.71357206670431,3,1,1,1,"High",0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1.6094379124341,1.79175946922805,0,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,4,5,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
1.38629436111989,3.71357206670431,3.71357206670431,2,1,2,1,"Middle_Combined",1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,3,3,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
3.89182029811063,2.07944154167984,3.13549421592915,3,1,2,2,"High",1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,3,3,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
1.94591014905531,2.83321334405622,2.77258872223978,3,0,2,1,"Elementary",1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,4,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1.38629436111989,2.77258872223978,3.93182563272433,2,0,2,1,"Elementary",1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,3,4,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
1.38629436111989,2.39789527279837,3.04452243772342,1,0,2,1,"Middle_Combined",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
3.29583686600433,2.39789527279837,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,4,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1
3.66356164612965,2.39789527279837,3.04452243772342,2,1,2,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,3,4,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
4.17438726989564,1.79175946922805,2.77258872223978,4,1,1,1,"High",1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,2,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
3.36729582998647,2.77258872223978,2.39789527279837,4,1,1,1,"Middle_Combined",1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,3,3,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3.2188758248682,1.79175946922805,4.26267987704132,4,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
3.46573590279973,2.19722457733622,3.43398720448515,3,1,3,1,"Middle_Combined",1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,4,4,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
4.49980967033027,2.39789527279837,2.39789527279837,4,0,1,1,"High",1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,4,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
4.27666611901606,3.71357206670431,4.26267987704132,1,1,2,1,"Middle_Combined",1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
2.39789527279837,2.77258872223978,1.79175946922805,4,1,1,1,"High",1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,3,5,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
2.39789527279837,3.25809653802148,3.25809653802148,3,0,2,1,"Middle_Combined",1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,4,4,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1
0.693147180559945,0,3.04452243772342,1,0,1,1,"Middle_Combined",1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,3,3,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1
3.95124371858143,2.39789527279837,3.04452243772342,3,1,3,3,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
3.43398720448515,2.56494935746154,3.04452243772342,3,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1.6094379124341,2.77258872223978,2.39789527279837,2,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,4,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3.17805383034795,2.19722457733622,2.39789527279837,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3,4,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1
